bin_HH,nEvents,Efficiencies
150,54,0.00108
200,153,0.00306
250,156,0.00312
300,159,0.00318
350,140,0.0028
400,136,0.00272
450,129,0.00258
500,198,0.00396
600,157,0.00314
700,129,0.00258
800,94,0.00188
900,77,0.00154
1000,68,0.00136
1150,75,0.0015
