bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,1,2e-05
300,0,0
350,0,0
400,1,2e-05
450,1,2e-05
500,6,0.00012
600,15,0.0003
700,12,0.00024
800,14,0.00028
900,16,0.00032
1000,42,0.00084
1150,118,0.00236
