bin_HH,nEvents,Efficiencies
50,3,6e-05
100,2,4e-05
150,2,4e-05
200,2,4e-05
250,0,0
300,2,4e-05
350,1,2e-05
400,4,8e-05
500,5,0.0001
600,48,0.00096
