Bin , nEvents , Efficiencies
152.41,0,0
165.05,1,2e-05
178.75,1,2e-05
193.57,5,0.0001
209.63,3,6e-05
227.02,7,0.00014
245.86,6,0.00012
266.25,17,0.00034
288.34,14,0.00028
312.26,26,0.00052
338.16,35,0.0007
366.21,53,0.00106
396.59,91,0.00182
429.49,120,0.0024
465.12,131,0.00262
503.71,174,0.00348
545.49,266,0.00532
590.74,278,0.00556
639.75,318,0.00636
692.82,382,0.00764
750.29,485,0.0097
812.54,574,0.01148
879.94,680,0.0136
952.94,826,0.01652
1032,1043,0.02086
1117.6,1189,0.02378
1210.3,1453,0.02906
1310.7,1702,0.03404
1419.4,1935,0.0387
1537.2,2201,0.04402
1664.7,2533,0.05066
1802.8,2720,0.0544
1952.4,2797,0.05594
2114.3,2822,0.05644
2289.7,2653,0.05306
2479.7,2346,0.04692
