Bin , nEvents , Efficiencies
152.41,2,4e-05
165.05,6,0.00012
178.75,4,8e-05
193.57,8,0.00016
209.63,13,0.00026
227.02,12,0.00024
245.86,26,0.00052
266.25,38,0.00076
288.34,59,0.00118
312.26,110,0.0022
338.16,121,0.00242
366.21,168,0.00336
396.59,185,0.0037
429.49,192,0.00384
465.12,244,0.00488
503.71,344,0.00688
545.49,372,0.00744
590.74,425,0.0085
639.75,544,0.01088
692.82,650,0.013
750.29,729,0.01458
812.54,1008,0.02016
879.94,1097,0.02194
952.94,1349,0.02698
1032,1497,0.02994
1117.6,1828,0.03656
1210.3,2088,0.04176
1310.7,2327,0.04654
1419.4,2519,0.05038
1537.2,2601,0.05202
1664.7,2641,0.05282
1802.8,2566,0.05132
1952.4,2486,0.04972
2114.3,2190,0.0438
2289.7,1834,0.03668
2479.7,1514,0.03028
