bin_HH,nEvents,Efficiencies
150,49,0.00098
200,115,0.0023
250,125,0.0025
300,131,0.00262
350,141,0.00282
400,129,0.00258
450,115,0.0023
500,208,0.00416
600,147,0.00294
700,117,0.00234
800,87,0.00174
900,105,0.0021
1000,106,0.00212
1150,126,0.00252
