Bin , nEvents , Efficiencies
152.41,1587,0.03174
165.05,1504,0.03008
178.75,1439,0.02878
193.57,1435,0.0287
209.63,1373,0.02746
227.02,1197,0.02394
245.86,1176,0.02352
266.25,1135,0.0227
288.34,1087,0.02174
312.26,901,0.01802
338.16,891,0.01782
366.21,846,0.01692
396.59,741,0.01482
429.49,726,0.01452
465.12,586,0.01172
503.71,537,0.01074
545.49,485,0.0097
590.74,427,0.00854
639.75,410,0.0082
692.82,355,0.0071
750.29,286,0.00572
812.54,278,0.00556
879.94,260,0.0052
952.94,200,0.004
1032,158,0.00316
1117.6,137,0.00274
1210.3,105,0.0021
1310.7,91,0.00182
1419.4,66,0.00132
1537.2,53,0.00106
1664.7,43,0.00086
1802.8,29,0.00058
1952.4,28,0.00056
2114.3,7,0.00014
2289.7,12,0.00024
2479.7,8,0.00016
