Bin , nEvents , Efficiencies
152.41,1552,0.03104
165.05,1529,0.03058
178.75,1511,0.03022
193.57,1378,0.02756
209.63,1382,0.02764
227.02,1259,0.02518
245.86,1171,0.02342
266.25,1119,0.02238
288.34,1019,0.02038
312.26,986,0.01972
338.16,848,0.01696
366.21,772,0.01544
396.59,729,0.01458
429.49,649,0.01298
465.12,614,0.01228
503.71,499,0.00998
545.49,493,0.00986
590.74,428,0.00856
639.75,406,0.00812
692.82,317,0.00634
750.29,328,0.00656
812.54,233,0.00466
879.94,239,0.00478
952.94,189,0.00378
1032,160,0.0032
1117.6,140,0.0028
1210.3,114,0.00228
1310.7,99,0.00198
1419.4,81,0.00162
1537.2,62,0.00124
1664.7,44,0.00088
1802.8,54,0.00108
1952.4,27,0.00054
2114.3,17,0.00034
2289.7,7,0.00014
2479.7,10,0.0002
