Bin , nEvents , Efficiencies
152.41,1617,0.03234
165.05,1615,0.0323
178.75,1498,0.02996
193.57,1464,0.02928
209.63,1368,0.02736
227.02,1256,0.02512
245.86,1251,0.02502
266.25,1092,0.02184
288.34,1023,0.02046
312.26,944,0.01888
338.16,841,0.01682
366.21,774,0.01548
396.59,703,0.01406
429.49,682,0.01364
465.12,619,0.01238
503.71,555,0.0111
545.49,478,0.00956
590.74,421,0.00842
639.75,347,0.00694
692.82,332,0.00664
750.29,272,0.00544
812.54,239,0.00478
879.94,193,0.00386
952.94,143,0.00286
1032,120,0.0024
1117.6,106,0.00212
1210.3,96,0.00192
1310.7,73,0.00146
1419.4,52,0.00104
1537.2,42,0.00084
1664.7,22,0.00044
1802.8,27,0.00054
1952.4,18,0.00036
2114.3,12,0.00024
2289.7,6,0.00012
2479.7,4,8e-05
