bin_HH,nEvents,Efficiencies
150,2,4e-05
200,8,0.00016
250,8,0.00016
300,14,0.00028
350,8,0.00016
400,6,0.00012
450,8,0.00016
500,10,0.0002
550,19,0.00038
650,51,0.00102
