bin_HH,nEvents,Efficiencies
50,4,8e-05
70,2,4e-05
80,8,0.00016
90,13,0.00026
100,32,0.00064
120,35,0.0007
140,31,0.00062
160,33,0.00066
180,32,0.00064
200,35,0.0007
220,35,0.0007
240,27,0.00054
260,37,0.00074
280,36,0.00072
300,33,0.00066
320,32,0.00064
340,30,0.0006
360,44,0.00088
400,131,0.00262
500,104,0.00208
600,70,0.0014
700,56,0.00112
800,196,0.00392
