bin_HH,nEvents,Efficiencies
150,43,0.00086
200,113,0.00226
250,117,0.00234
300,132,0.00264
350,136,0.00272
400,108,0.00216
450,121,0.00242
500,207,0.00414
600,174,0.00348
700,141,0.00282
800,124,0.00248
900,90,0.0018
1000,81,0.00162
1150,137,0.00274
