Bin , nEvents , Efficiencies
152.41,3,6e-05
165.05,1,2e-05
178.75,1,2e-05
193.57,1,2e-05
209.63,0,0
227.02,0,0
245.86,1,2e-05
266.25,1,2e-05
288.34,4,8e-05
312.26,3,6e-05
338.16,7,0.00014
366.21,22,0.00044
396.59,22,0.00044
429.49,24,0.00048
465.12,46,0.00092
503.71,76,0.00152
545.49,108,0.00216
590.74,124,0.00248
639.75,162,0.00324
692.82,164,0.00328
750.29,209,0.00418
812.54,258,0.00516
879.94,321,0.00642
952.94,398,0.00796
1032,486,0.00972
1117.6,585,0.0117
1210.3,651,0.01302
1310.7,836,0.01672
1419.4,992,0.01984
1537.2,1305,0.0261
1664.7,1506,0.03012
1802.8,1853,0.03706
1952.4,2078,0.04156
2114.3,2548,0.05096
2289.7,2846,0.05692
2479.7,2905,0.0581
