bin_HH,nEvents,Efficiencies
50,3,6e-05
70,15,0.0003
80,14,0.00028
90,24,0.00048
100,40,0.0008
120,47,0.00094
140,42,0.00084
160,48,0.00096
180,51,0.00102
200,42,0.00084
220,44,0.00088
240,40,0.0008
260,41,0.00082
280,32,0.00064
300,25,0.0005
320,36,0.00072
340,28,0.00056
360,59,0.00118
400,116,0.00232
500,79,0.00158
600,69,0.00138
700,32,0.00064
800,80,0.0016
