bin_HH,nEvents,Efficiencies
150,69,0.00138
200,147,0.00294
250,157,0.00314
300,137,0.00274
350,130,0.0026
400,122,0.00244
450,104,0.00208
500,150,0.003
600,123,0.00246
700,89,0.00178
800,71,0.00142
900,50,0.001
1000,43,0.00086
1150,74,0.00148
