Bin , nEvents , Efficiencies
150,328,0.00656
160,361,0.00722
170,356,0.00712
180,397,0.00794
190,371,0.00742
200,706,0.01412
220,725,0.0145
240,707,0.01414
260,703,0.01406
280,716,0.01432
300,673,0.01346
320,643,0.01286
340,616,0.01232
360,597,0.01194
380,567,0.01134
400,558,0.01116
420,504,0.01008
440,498,0.00996
460,522,0.01044
480,471,0.00942
500,449,0.00898
520,423,0.00846
540,389,0.00778
560,403,0.00806
580,380,0.0076
600,491,0.00982
630,460,0.0092
660,459,0.00918
690,421,0.00842
720,390,0.0078
750,308,0.00616
780,320,0.0064
810,316,0.00632
840,290,0.0058
870,296,0.00592
900,389,0.00778
950,351,0.00702
1000,301,0.00602
1050,293,0.00586
1100,262,0.00524
1150,236,0.00472
1200,163,0.00326
1250,188,0.00376
1310,156,0.00312
1370,144,0.00288
1430,117,0.00234
1490,89,0.00178
1550,116,0.00232
1610,103,0.00206
1680,67,0.00134
1750,66,0.00132
1820,51,0.00102
1890,49,0.00098
1970,32,0.00064
2050,30,0.0006
