bin_HH,nEvents,Efficiencies
50,5,0.0001
70,1,2e-05
80,1,2e-05
90,2,4e-05
100,4,8e-05
120,7,0.00014
140,0,0
160,1,2e-05
180,5,0.0001
200,2,4e-05
220,4,8e-05
240,0,0
260,5,0.0001
280,2,4e-05
300,2,4e-05
320,4,8e-05
340,3,6e-05
360,11,0.00022
400,14,0.00028
500,9,0.00018
600,8,0.00016
700,18,0.00036
800,104,0.00208
