Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,0,0
180,0,0
190,0,0
200,3,6e-05
220,3,6e-05
240,0,0
260,2,4e-05
280,0,0
300,1,2e-05
320,6,0.00012
340,3,6e-05
360,2,4e-05
380,2,4e-05
400,3,6e-05
420,8,0.00016
440,7,0.00014
460,10,0.0002
480,9,0.00018
500,11,0.00022
520,30,0.0006
540,21,0.00042
560,34,0.00068
580,23,0.00046
600,34,0.00068
630,49,0.00098
660,59,0.00118
690,52,0.00104
720,46,0.00092
750,53,0.00106
780,70,0.0014
810,68,0.00136
840,69,0.00138
870,74,0.00148
900,129,0.00258
950,156,0.00312
1000,144,0.00288
1050,162,0.00324
1100,158,0.00316
1150,169,0.00338
1200,190,0.0038
1250,247,0.00494
1310,244,0.00488
1370,276,0.00552
1430,250,0.005
1490,303,0.00606
1550,333,0.00666
1610,391,0.00782
1680,450,0.009
1750,487,0.00974
1820,460,0.0092
1890,580,0.0116
1970,616,0.01232
2050,569,0.01138
