bin_HH,nEvents,Efficiencies
150,47,0.00094
200,150,0.003
250,169,0.00338
300,143,0.00286
350,125,0.0025
400,140,0.0028
450,138,0.00276
500,213,0.00426
600,164,0.00328
700,131,0.00262
800,100,0.002
900,90,0.0018
1000,87,0.00174
1150,120,0.0024
