bin_HH,nEvents,Efficiencies
150,1,2e-05
200,0,0
250,5,0.0001
300,3,6e-05
350,3,6e-05
400,5,0.0001
450,0,0
500,1,2e-05
550,8,0.00016
650,18,0.00036
