bin_HH,nEvents,Efficiencies
50,2,4e-05
70,8,0.00016
80,13,0.00026
90,10,0.0002
100,41,0.00082
120,45,0.0009
140,37,0.00074
160,40,0.0008
180,40,0.0008
200,44,0.00088
220,43,0.00086
240,36,0.00072
260,43,0.00086
280,35,0.0007
300,32,0.00064
320,38,0.00076
340,33,0.00066
360,63,0.00126
400,145,0.0029
500,90,0.0018
600,96,0.00192
700,63,0.00126
800,174,0.00348
