bin_HH,nEvents,Efficiencies
150,60,0.0012
200,109,0.00218
250,136,0.00272
300,141,0.00282
350,137,0.00274
400,130,0.0026
450,114,0.00228
500,224,0.00448
600,185,0.0037
700,153,0.00306
800,143,0.00286
900,119,0.00238
1000,113,0.00226
1150,189,0.00378
