bin_HH,nEvents,Efficiencies
150,18,0.00036
200,36,0.00072
250,41,0.00082
300,44,0.00088
350,46,0.00092
400,48,0.00096
450,33,0.00066
500,35,0.0007
550,54,0.00108
650,111,0.00222
