bin_HH,nEvents,Efficiencies
50,26,0.00052
100,49,0.00098
150,58,0.00116
200,46,0.00092
250,40,0.0008
300,26,0.00052
350,20,0.0004
400,42,0.00084
500,37,0.00074
600,62,0.00124
