bin_HH,nEvents,Efficiencies
150,47,0.00094
200,104,0.00208
250,139,0.00278
300,159,0.00318
350,131,0.00262
400,143,0.00286
450,127,0.00254
500,236,0.00472
600,197,0.00394
700,158,0.00316
800,118,0.00236
900,110,0.0022
1000,127,0.00254
1150,168,0.00336
