bin_HH,nEvents,Efficiencies
50,4,8e-05
70,11,0.00022
80,16,0.00032
90,13,0.00026
100,29,0.00058
120,31,0.00062
140,42,0.00084
160,28,0.00056
180,27,0.00054
200,39,0.00078
220,39,0.00078
240,46,0.00092
260,45,0.0009
280,33,0.00066
300,46,0.00092
320,36,0.00072
340,32,0.00064
360,72,0.00144
400,148,0.00296
500,115,0.0023
600,103,0.00206
700,85,0.0017
800,233,0.00466
