Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,0,0
180,1,2e-05
190,1,2e-05
200,0,0
220,1,2e-05
240,1,2e-05
260,3,6e-05
280,1,2e-05
300,2,4e-05
320,2,4e-05
340,3,6e-05
360,5,0.0001
380,1,2e-05
400,3,6e-05
420,7,0.00014
440,7,0.00014
460,8,0.00016
480,23,0.00046
500,15,0.0003
520,19,0.00038
540,19,0.00038
560,31,0.00062
580,25,0.0005
600,46,0.00092
630,59,0.00118
660,69,0.00138
690,72,0.00144
720,58,0.00116
750,68,0.00136
780,72,0.00144
810,71,0.00142
840,77,0.00154
870,79,0.00158
900,156,0.00312
950,150,0.003
1000,177,0.00354
1050,177,0.00354
1100,183,0.00366
1150,192,0.00384
1200,216,0.00432
1250,272,0.00544
1310,282,0.00564
1370,286,0.00572
1430,323,0.00646
1490,341,0.00682
1550,333,0.00666
1610,446,0.00892
1680,415,0.0083
1750,475,0.0095
1820,516,0.01032
1890,622,0.01244
1970,617,0.01234
2050,591,0.01182
