Bin , nEvents , Efficiencies
150,3,6e-05
160,1,2e-05
170,0,0
180,0,0
190,1,2e-05
200,1,2e-05
220,4,8e-05
240,8,0.00016
260,7,0.00014
280,12,0.00024
300,19,0.00038
320,33,0.00066
340,31,0.00062
360,49,0.00098
380,65,0.0013
400,46,0.00092
420,53,0.00106
440,61,0.00122
460,52,0.00104
480,69,0.00138
500,70,0.0014
520,50,0.001
540,85,0.0017
560,72,0.00144
580,80,0.0016
600,124,0.00248
630,139,0.00278
660,152,0.00304
690,165,0.0033
720,137,0.00274
750,161,0.00322
780,139,0.00278
810,211,0.00422
840,193,0.00386
870,217,0.00434
900,389,0.00778
950,365,0.0073
1000,394,0.00788
1050,431,0.00862
1100,408,0.00816
1150,444,0.00888
1200,464,0.00928
1250,594,0.01188
1310,571,0.01142
1370,601,0.01202
1430,689,0.01378
1490,667,0.01334
1550,691,0.01382
1610,735,0.0147
1680,760,0.0152
1750,762,0.01524
1820,774,0.01548
1890,853,0.01706
1970,752,0.01504
2050,765,0.0153
