bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,1,2e-05
300,5,0.0001
350,7,0.00014
400,17,0.00034
450,21,0.00042
500,32,0.00064
600,56,0.00112
700,65,0.0013
800,68,0.00136
900,58,0.00116
1000,84,0.00168
1150,119,0.00238
