bin_HH,nEvents,Efficiencies
50,8,0.00016
100,5,0.0001
150,4,8e-05
200,6,0.00012
250,1,2e-05
300,7,0.00014
350,7,0.00014
400,8,0.00016
500,12,0.00024
600,21,0.00042
