bin_HH,nEvents,Efficiencies
50,2,4e-05
100,6,0.00012
150,3,6e-05
200,3,6e-05
250,1,2e-05
300,5,0.0001
350,4,8e-05
400,10,0.0002
500,5,0.0001
600,31,0.00062
