Bin , nEvents , Efficiencies
150,3,6e-05
160,10,0.0002
170,14,0.00028
180,13,0.00026
190,9,0.00018
200,35,0.0007
220,37,0.00074
240,47,0.00094
260,58,0.00116
280,58,0.00116
300,72,0.00144
320,73,0.00146
340,88,0.00176
360,103,0.00206
380,99,0.00198
400,106,0.00212
420,91,0.00182
440,118,0.00236
460,131,0.00262
480,119,0.00238
500,138,0.00276
520,114,0.00228
540,114,0.00228
560,140,0.0028
580,145,0.0029
600,237,0.00474
630,242,0.00484
660,219,0.00438
690,246,0.00492
720,234,0.00468
750,262,0.00524
780,256,0.00512
810,275,0.0055
840,285,0.0057
870,284,0.00568
900,484,0.00968
950,488,0.00976
1000,462,0.00924
1050,494,0.00988
1100,488,0.00976
1150,496,0.00992
1200,493,0.00986
1250,650,0.013
1310,594,0.01188
1370,568,0.01136
1430,617,0.01234
1490,601,0.01202
1550,579,0.01158
1610,681,0.01362
1680,691,0.01382
1750,662,0.01324
1820,592,0.01184
1890,627,0.01254
1970,650,0.013
2050,594,0.01188
