bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,1,2e-05
400,2,4e-05
450,1,2e-05
500,4,8e-05
600,5,0.0001
700,12,0.00024
800,23,0.00046
900,17,0.00034
1000,29,0.00058
1150,82,0.00164
