bin_HH,nEvents,Efficiencies
50,3,6e-05
100,1,2e-05
150,1,2e-05
200,4,8e-05
250,0,0
300,0,0
350,5,0.0001
400,2,4e-05
500,4,8e-05
600,22,0.00044
