Bin , nEvents , Efficiencies
152.41,56,0.00112
165.05,56,0.00112
178.75,81,0.00162
193.57,104,0.00208
209.63,165,0.0033
227.02,165,0.0033
245.86,195,0.0039
266.25,222,0.00444
288.34,264,0.00528
312.26,330,0.0066
338.16,411,0.00822
366.21,458,0.00916
396.59,611,0.01222
429.49,669,0.01338
465.12,762,0.01524
503.71,919,0.01838
545.49,1035,0.0207
590.74,1279,0.02558
639.75,1430,0.0286
692.82,1624,0.03248
750.29,1763,0.03526
812.54,1931,0.03862
879.94,2069,0.04138
952.94,2147,0.04294
1032,2220,0.0444
1117.6,2265,0.0453
1210.3,2237,0.04474
1310.7,2054,0.04108
1419.4,1971,0.03942
1537.2,1682,0.03364
1664.7,1331,0.02662
1802.8,1221,0.02442
1952.4,950,0.019
2114.3,770,0.0154
2289.7,573,0.01146
2479.7,387,0.00774
