Bin , nEvents , Efficiencies
152.41,0,0
165.05,2,4e-05
178.75,4,8e-05
193.57,5,0.0001
209.63,8,0.00016
227.02,13,0.00026
245.86,15,0.0003
266.25,23,0.00046
288.34,42,0.00084
312.26,63,0.00126
338.16,80,0.0016
366.21,112,0.00224
396.59,151,0.00302
429.49,171,0.00342
465.12,211,0.00422
503.71,234,0.00468
545.49,284,0.00568
590.74,350,0.007
639.75,444,0.00888
692.82,530,0.0106
750.29,628,0.01256
812.54,739,0.01478
879.94,890,0.0178
952.94,1058,0.02116
1032,1179,0.02358
1117.6,1485,0.0297
1210.3,1650,0.033
1310.7,1984,0.03968
1419.4,2265,0.0453
1537.2,2392,0.04784
1664.7,2574,0.05148
1802.8,2753,0.05506
1952.4,2670,0.0534
2114.3,2562,0.05124
2289.7,2351,0.04702
2479.7,2042,0.04084
