bin_HH,nEvents,Efficiencies
150,14,0.00028
200,46,0.00092
250,48,0.00096
300,65,0.0013
350,40,0.0008
400,31,0.00062
450,37,0.00074
500,22,0.00044
550,40,0.0008
650,110,0.0022
