bin_HH,nEvents,Efficiencies
50,6,0.00012
70,2,4e-05
80,7,0.00014
90,2,4e-05
100,7,0.00014
120,8,0.00016
140,4,8e-05
160,6,0.00012
180,2,4e-05
200,7,0.00014
220,6,0.00012
240,6,0.00012
260,2,4e-05
280,2,4e-05
300,4,8e-05
320,6,0.00012
340,4,8e-05
360,6,0.00012
400,25,0.0005
500,29,0.00058
600,24,0.00048
700,27,0.00054
800,193,0.00386
