bin_HH,nEvents,Efficiencies
50,6,0.00012
70,3,6e-05
80,2,4e-05
90,4,8e-05
100,7,0.00014
120,2,4e-05
140,5,0.0001
160,1,2e-05
180,5,0.0001
200,4,8e-05
220,4,8e-05
240,5,0.0001
260,4,8e-05
280,4,8e-05
300,4,8e-05
320,6,0.00012
340,0,0
360,9,0.00018
400,20,0.0004
500,20,0.0004
600,16,0.00032
700,12,0.00024
800,57,0.00114
