Bin , nEvents , Efficiencies
152.41,71,0.00142
165.05,104,0.00208
178.75,111,0.00222
193.57,142,0.00284
209.63,189,0.00378
227.02,202,0.00404
245.86,242,0.00484
266.25,274,0.00548
288.34,360,0.0072
312.26,384,0.00768
338.16,448,0.00896
366.21,544,0.01088
396.59,623,0.01246
429.49,701,0.01402
465.12,801,0.01602
503.71,836,0.01672
545.49,992,0.01984
590.74,1111,0.02222
639.75,1273,0.02546
692.82,1305,0.0261
750.29,1432,0.02864
812.54,1652,0.03304
879.94,1680,0.0336
952.94,1772,0.03544
1032,1919,0.03838
1117.6,1986,0.03972
1210.3,1940,0.0388
1310.7,1918,0.03836
1419.4,1923,0.03846
1537.2,1724,0.03448
1664.7,1581,0.03162
1802.8,1389,0.02778
1952.4,1144,0.02288
2114.3,1034,0.02068
2289.7,779,0.01558
2479.7,678,0.01356
