Bin , nEvents , Efficiencies
152.41,49,0.00098
165.05,53,0.00106
178.75,81,0.00162
193.57,87,0.00174
209.63,127,0.00254
227.02,172,0.00344
245.86,202,0.00404
266.25,251,0.00502
288.34,303,0.00606
312.26,332,0.00664
338.16,390,0.0078
366.21,459,0.00918
396.59,460,0.0092
429.49,621,0.01242
465.12,710,0.0142
503.71,820,0.0164
545.49,906,0.01812
590.74,975,0.0195
639.75,1121,0.02242
692.82,1275,0.0255
750.29,1318,0.02636
812.54,1504,0.03008
879.94,1585,0.0317
952.94,1714,0.03428
1032,1732,0.03464
1117.6,1895,0.0379
1210.3,1876,0.03752
1310.7,1858,0.03716
1419.4,1888,0.03776
1537.2,1905,0.0381
1664.7,1778,0.03556
1802.8,1656,0.03312
1952.4,1536,0.03072
2114.3,1351,0.02702
2289.7,1093,0.02186
2479.7,916,0.01832
