Bin , nEvents , Efficiencies
152.41,101,0.00202
165.05,130,0.0026
178.75,143,0.00286
193.57,195,0.0039
209.63,225,0.0045
227.02,263,0.00526
245.86,290,0.0058
266.25,370,0.0074
288.34,418,0.00836
312.26,520,0.0104
338.16,580,0.0116
366.21,652,0.01304
396.59,816,0.01632
429.49,835,0.0167
465.12,1030,0.0206
503.71,1085,0.0217
545.49,1251,0.02502
590.74,1403,0.02806
639.75,1505,0.0301
692.82,1675,0.0335
750.29,1834,0.03668
812.54,1859,0.03718
879.94,1886,0.03772
952.94,1924,0.03848
1032,1971,0.03942
1117.6,1887,0.03774
1210.3,1797,0.03594
1310.7,1655,0.0331
1419.4,1515,0.0303
1537.2,1381,0.02762
1664.7,1186,0.02372
1802.8,967,0.01934
1952.4,738,0.01476
2114.3,613,0.01226
2289.7,493,0.00986
2479.7,322,0.00644
