bin_HH,nEvents,Efficiencies
150,2,4e-05
200,1,2e-05
250,4,8e-05
300,2,4e-05
350,5,0.0001
400,2,4e-05
450,2,4e-05
500,3,6e-05
550,6,0.00012
650,7,0.00014
