Bin , nEvents , Efficiencies
150,318,0.00636
160,357,0.00714
170,378,0.00756
180,350,0.007
190,375,0.0075
200,646,0.01292
220,664,0.01328
240,697,0.01394
260,650,0.013
280,659,0.01318
300,603,0.01206
320,641,0.01282
340,532,0.01064
360,513,0.01026
380,565,0.0113
400,500,0.01
420,479,0.00958
440,448,0.00896
460,453,0.00906
480,432,0.00864
500,409,0.00818
520,381,0.00762
540,383,0.00766
560,372,0.00744
580,360,0.0072
600,515,0.0103
630,452,0.00904
660,446,0.00892
690,384,0.00768
720,338,0.00676
750,350,0.007
780,361,0.00722
810,326,0.00652
840,277,0.00554
870,301,0.00602
900,425,0.0085
950,381,0.00762
1000,335,0.0067
1050,292,0.00584
1100,256,0.00512
1150,208,0.00416
1200,208,0.00416
1250,204,0.00408
1310,187,0.00374
1370,169,0.00338
1430,144,0.00288
1490,119,0.00238
1550,115,0.0023
1610,120,0.0024
1680,118,0.00236
1750,75,0.0015
1820,66,0.00132
1890,64,0.00128
1970,52,0.00104
2050,38,0.00076
