bin_HH,nEvents,Efficiencies
50,8,0.00016
70,9,0.00018
80,11,0.00022
90,18,0.00036
100,39,0.00078
120,37,0.00074
140,43,0.00086
160,40,0.0008
180,39,0.00078
200,43,0.00086
220,41,0.00082
240,41,0.00082
260,40,0.0008
280,46,0.00092
300,29,0.00058
320,36,0.00072
340,31,0.00062
360,54,0.00108
400,150,0.003
500,128,0.00256
600,71,0.00142
700,62,0.00124
800,210,0.0042
