bin_HH,nEvents,Efficiencies
50,0,0
100,2,4e-05
150,1,2e-05
200,2,4e-05
250,1,2e-05
300,1,2e-05
350,1,2e-05
400,2,4e-05
500,0,0
600,5,0.0001
