bin_HH,nEvents,Efficiencies
150,64,0.00128
200,144,0.00288
250,146,0.00292
300,131,0.00262
350,123,0.00246
400,122,0.00244
450,117,0.00234
500,155,0.0031
600,115,0.0023
700,84,0.00168
800,52,0.00104
900,45,0.0009
1000,42,0.00084
1150,52,0.00104
