bin_HH,nEvents,Efficiencies
150,0,0
200,2,4e-05
250,2,4e-05
300,1,2e-05
350,2,4e-05
400,2,4e-05
450,1,2e-05
500,0,0
550,3,6e-05
650,15,0.0003
