bin_HH,nEvents,Efficiencies
50,17,0.00034
70,6,0.00012
80,8,0.00016
90,4,8e-05
100,7,0.00014
120,7,0.00014
140,11,0.00022
160,8,0.00016
180,14,0.00028
200,11,0.00022
220,11,0.00022
240,7,0.00014
260,11,0.00022
280,13,0.00026
300,9,0.00018
320,10,0.0002
340,10,0.0002
360,18,0.00036
400,44,0.00088
500,49,0.00098
600,37,0.00074
700,29,0.00058
800,267,0.00534
