bin_HH,nEvents,Efficiencies
50,2,4e-05
100,2,4e-05
150,2,4e-05
200,3,6e-05
250,2,4e-05
300,1,2e-05
350,0,0
400,6,0.00012
500,2,4e-05
600,29,0.00058
