Bin , nEvents , Efficiencies
150,12,0.00024
160,15,0.0003
170,11,0.00022
180,13,0.00026
190,11,0.00022
200,33,0.00066
220,52,0.00104
240,52,0.00104
260,53,0.00106
280,54,0.00108
300,83,0.00166
320,80,0.0016
340,81,0.00162
360,93,0.00186
380,92,0.00184
400,106,0.00212
420,117,0.00234
440,118,0.00236
460,106,0.00212
480,130,0.0026
500,140,0.0028
520,138,0.00276
540,137,0.00274
560,132,0.00264
580,160,0.0032
600,240,0.0048
630,243,0.00486
660,223,0.00446
690,250,0.005
720,219,0.00438
750,267,0.00534
780,262,0.00524
810,274,0.00548
840,280,0.0056
870,273,0.00546
900,495,0.0099
950,500,0.01
1000,486,0.00972
1050,509,0.01018
1100,476,0.00952
1150,551,0.01102
1200,542,0.01084
1250,648,0.01296
1310,654,0.01308
1370,626,0.01252
1430,575,0.0115
1490,587,0.01174
1550,591,0.01182
1610,685,0.0137
1680,685,0.0137
1750,644,0.01288
1820,589,0.01178
1890,662,0.01324
1970,657,0.01314
2050,608,0.01216
