Bin , nEvents , Efficiencies
150,7,0.00014
160,9,0.00018
170,9,0.00018
180,14,0.00028
190,21,0.00042
200,42,0.00084
220,63,0.00126
240,54,0.00108
260,63,0.00126
280,74,0.00148
300,75,0.0015
320,95,0.0019
340,80,0.0016
360,104,0.00208
380,127,0.00254
400,108,0.00216
420,125,0.0025
440,134,0.00268
460,150,0.003
480,139,0.00278
500,135,0.0027
520,155,0.0031
540,138,0.00276
560,148,0.00296
580,164,0.00328
600,242,0.00484
630,248,0.00496
660,269,0.00538
690,262,0.00524
720,278,0.00556
750,307,0.00614
780,270,0.0054
810,318,0.00636
840,317,0.00634
870,339,0.00678
900,540,0.0108
950,549,0.01098
1000,547,0.01094
1050,584,0.01168
1100,554,0.01108
1150,553,0.01106
1200,591,0.01182
1250,664,0.01328
1310,651,0.01302
1370,697,0.01394
1430,651,0.01302
1490,632,0.01264
1550,600,0.012
1610,721,0.01442
1680,672,0.01344
1750,652,0.01304
1820,591,0.01182
1890,700,0.014
1970,568,0.01136
2050,611,0.01222
