bin_HH,nEvents,Efficiencies
50,6,0.00012
100,15,0.0003
150,8,0.00016
200,8,0.00016
250,8,0.00016
300,5,0.0001
350,13,0.00026
400,12,0.00024
500,14,0.00028
600,141,0.00282
