bin_HH,nEvents,Efficiencies
150,18,0.00036
200,16,0.00032
250,28,0.00056
300,28,0.00056
350,13,0.00026
400,8,0.00016
450,10,0.0002
500,4,8e-05
550,7,0.00014
650,6,0.00012
