bin_HH,nEvents,Efficiencies
50,13,0.00026
70,34,0.00068
80,36,0.00072
90,49,0.00098
100,93,0.00186
120,74,0.00148
140,59,0.00118
160,50,0.001
180,29,0.00058
200,19,0.00038
220,13,0.00026
240,26,0.00052
260,13,0.00026
280,8,0.00016
300,12,0.00024
320,2,4e-05
340,10,0.0002
360,15,0.0003
400,12,0.00024
500,5,0.0001
600,4,8e-05
700,2,4e-05
800,3,6e-05
