bin_HH,nEvents,Efficiencies
150,53,0.00106
200,83,0.00166
250,36,0.00072
300,39,0.00078
350,30,0.0006
400,16,0.00032
450,11,0.00022
500,12,0.00024
600,5,0.0001
700,6,0.00012
800,3,6e-05
900,1,2e-05
1000,3,6e-05
1150,1,2e-05
