bin_HH,nEvents,Efficiencies
50,42,0.00084
100,86,0.00172
150,43,0.00086
200,29,0.00058
250,18,0.00036
300,8,0.00016
350,8,0.00016
400,11,0.00022
500,4,8e-05
600,4,8e-05
