bin_HH,nEvents,Efficiencies
150,63,0.00126
200,103,0.00206
250,121,0.00242
300,94,0.00188
350,91,0.00182
400,70,0.0014
450,62,0.00124
500,74,0.00148
600,59,0.00118
700,35,0.0007
800,24,0.00048
900,22,0.00044
1000,10,0.0002
1150,13,0.00026
