bin_HH,nEvents,Efficiencies
50,18,0.00036
100,42,0.00084
150,46,0.00092
200,36,0.00072
250,36,0.00072
300,26,0.00052
350,17,0.00034
400,39,0.00078
500,19,0.00038
600,53,0.00106
