bin_HH,nEvents,Efficiencies
150,21,0.00042
200,36,0.00072
250,41,0.00082
300,44,0.00088
350,37,0.00074
400,34,0.00068
450,31,0.00062
500,19,0.00038
550,37,0.00074
650,90,0.0018
