bin_HH,nEvents,Efficiencies
50,2,4e-05
70,8,0.00016
80,19,0.00038
90,25,0.0005
100,56,0.00112
120,47,0.00094
140,46,0.00092
160,35,0.0007
180,26,0.00052
200,19,0.00038
220,34,0.00068
240,23,0.00046
260,26,0.00052
280,32,0.00064
300,26,0.00052
320,18,0.00036
340,19,0.00038
360,37,0.00074
400,70,0.0014
500,42,0.00084
600,23,0.00046
700,12,0.00024
800,23,0.00046
