bin_HH,nEvents,Efficiencies
150,87,0.00174
200,104,0.00208
250,93,0.00186
300,52,0.00104
350,39,0.00078
400,31,0.00062
450,26,0.00052
500,23,0.00046
600,14,0.00028
700,9,0.00018
800,2,4e-05
900,3,6e-05
1000,2,4e-05
1150,3,6e-05
