Bin , nEvents , Efficiencies
150,317,0.00634
160,315,0.0063
170,311,0.00622
180,352,0.00704
190,296,0.00592
200,683,0.01366
220,661,0.01322
240,670,0.0134
260,636,0.01272
280,612,0.01224
300,590,0.0118
320,595,0.0119
340,557,0.01114
360,561,0.01122
380,479,0.00958
400,512,0.01024
420,492,0.00984
440,462,0.00924
460,420,0.0084
480,444,0.00888
500,399,0.00798
520,391,0.00782
540,393,0.00786
560,365,0.0073
580,349,0.00698
600,483,0.00966
630,471,0.00942
660,435,0.0087
690,409,0.00818
720,394,0.00788
750,359,0.00718
780,321,0.00642
810,311,0.00622
840,313,0.00626
870,290,0.0058
900,431,0.00862
950,364,0.00728
1000,350,0.007
1050,327,0.00654
1100,255,0.0051
1150,246,0.00492
1200,242,0.00484
1250,247,0.00494
1310,246,0.00492
1370,212,0.00424
1430,178,0.00356
1490,158,0.00316
1550,138,0.00276
1610,129,0.00258
1680,120,0.0024
1750,93,0.00186
1820,102,0.00204
1890,108,0.00216
1970,91,0.00182
2050,63,0.00126
