Bin , nEvents , Efficiencies
150,288,0.00576
160,352,0.00704
170,339,0.00678
180,340,0.0068
190,352,0.00704
200,730,0.0146
220,678,0.01356
240,641,0.01282
260,637,0.01274
280,627,0.01254
300,571,0.01142
320,571,0.01142
340,600,0.012
360,572,0.01144
380,546,0.01092
400,498,0.00996
420,472,0.00944
440,429,0.00858
460,484,0.00968
480,466,0.00932
500,395,0.0079
520,372,0.00744
540,390,0.0078
560,372,0.00744
580,350,0.007
600,491,0.00982
630,469,0.00938
660,448,0.00896
690,402,0.00804
720,356,0.00712
750,390,0.0078
780,307,0.00614
810,285,0.0057
840,264,0.00528
870,268,0.00536
900,425,0.0085
950,355,0.0071
1000,364,0.00728
1050,260,0.0052
1100,265,0.0053
1150,246,0.00492
1200,250,0.005
1250,222,0.00444
1310,204,0.00408
1370,181,0.00362
1430,143,0.00286
1490,138,0.00276
1550,115,0.0023
1610,117,0.00234
1680,104,0.00208
1750,90,0.0018
1820,84,0.00168
1890,86,0.00172
1970,55,0.0011
2050,67,0.00134
